candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,latest_matter_row_allowed,promotion_status,latest_promotion_status,latest_boundary_subtype,latest_override_source,vault_identity,known_identity_label,identity_assignment_role,known_label_used_as_construction_input,matter_gate_reason,complement_role,in_matter_table,periodic_layer_relation,numeric_duplicate_class
QP093A-0166,bound_composite_rows,color_triad[2+4+8],OCTET_COMPOSITE,three_owner_color_closure,2+4+8,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3024,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,1.859375,3022.140625,3022.140625,377.767578125,2644.373046875,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0166|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+4+8|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0167,bound_composite_rows,color_triad[2+4+9],GROUND_BARYON_3BODY,three_owner_color_closure,2+4+9,0,negative,2,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3636,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,-1515.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5151.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5222.541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,652.8177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,4569.723958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0167|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+4+9|d=0|q=negative:2,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0168,bound_composite_rows,color_triad[2+4+12],GROUND_BARYON_3BODY,three_owner_color_closure,2+4+12,0,negative,2,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5904,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,-2460.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8364.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8480.166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666668,1060.020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,7420.145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0168|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+4+12|d=0|q=negative:2,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0169,bound_composite_rows,color_triad[2+6+6],OCTET_COMPOSITE,three_owner_color_closure,2+6+6,3,negative,4,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2736,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-0.6267361111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111109,2736.626736111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,2812.644145447530864197530864197530864197530864197530864197530864197530864197530864197530864197530865,351.5805181809413580246913580246913580246913580246913580246913580246913580246913580246913580246913581,2461.063627266589506172839506172839506172839506172839506172839506172839506172839506172839506172839508,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0169|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+6+6|d=3|q=negative:4,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0170,bound_composite_rows,color_triad[2+6+8],OCTET_COMPOSITE,three_owner_color_closure,2+6+8,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3744,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.4965277777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777779,3744.496527777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,3796.503423996913580246913580246913580246913580246913580246913580246913580246913580246913580246913581,474.5629279996141975308641975308641975308641975308641975308641975308641975308641975308641975308641976,3321.940495997299382716049382716049382716049382716049382716049382716049382716049382716049382716049384,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0170|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+6+8|d=3|q=negative:2,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0171,bound_composite_rows,color_triad[2+6+9],OCTET_COMPOSITE,three_owner_color_closure,2+6+9,3,negative,4,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4356,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-0.9978298611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111109,4356.997829861111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,4478.025547357253086419753086419753086419753086419753086419753086419753086419753086419753086419753087,559.7531934196566358024691358024691358024691358024691358024691358024691358024691358024691358024691359,3918.272353937596450617283950617283950617283950617283950617283950617283950617283950617283950617283951,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0171|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+6+9|d=3|q=negative:4,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0172,bound_composite_rows,color_triad[2+6+12],OCTET_COMPOSITE,three_owner_color_closure,2+6+12,3,negative,4,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6624,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-1.517361111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,6625.517361111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,6809.559510030864197530864197530864197530864197530864197530864197530864197530864197530864197530864199,851.1949387538580246913580246913580246913580246913580246913580246913580246913580246913580246913580249,5958.364571277006172839506172839506172839506172839506172839506172839506172839506172839506172839506174,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0172|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+6+12|d=3|q=negative:4,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0174,bound_composite_rows,color_triad[2+8+9],OCTET_COMPOSITE,three_owner_color_closure,2+8+9,3,negative,6,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5364,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-1.746093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5365.746093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5589.318847656250000000000000000000000000000000000000000000000000000000000000000000000000000000000002,698.6648559570312500000000000000000000000000000000000000000000000000000000000000000000000000000000002,4890.653991699218750000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0174|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+8+9|d=3|q=negative:6,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0175,bound_composite_rows,color_triad[2+8+12],OCTET_COMPOSITE,three_owner_color_closure,2+8+12,3,negative,6,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7632,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-2.484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7634.484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7952.587890625000000000000000000000000000000000000000000000000000000000000000000000000000000000000003,994.0734863281250000000000000000000000000000000000000000000000000000000000000000000000000000000000004,6958.514404296875000000000000000000000000000000000000000000000000000000000000000000000000000000000002,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0175|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+8+12|d=3|q=negative:6,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0176,bound_composite_rows,color_triad[2+9+9],OCTET_COMPOSITE,three_owner_color_closure,2+9+9,3,negative,7,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5976,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=7,-2.233506944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,5978.233506944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,6268.842080198688271604938271604938271604938271604938271604938271604938271604938271604938271604938270,783.6052600248360339506172839506172839506172839506172839506172839506172839506172839506172839506172838,5485.236820173852237654320987654320987654320987654320987654320987654320987654320987654320987654320986,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0176|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+9+9|d=3|q=negative:7,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0177,bound_composite_rows,color_triad[2+9+12],OCTET_COMPOSITE,three_owner_color_closure,2+9+12,3,negative,7,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8244,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=7,-3.081163194444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,8247.081163194444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,8647.980941960841049382716049382716049382716049382716049382716049382716049382716049382716049382716048,1080.997617745105131172839506172839506172839506172839506172839506172839506172839506172839506172839506,7566.983324215735918209876543209876543209876543209876543209876543209876543209876543209876543209876542,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0177|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+9+12|d=3|q=negative:7,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0178,bound_composite_rows,color_triad[2+12+12],OCTET_COMPOSITE,three_owner_color_closure,2+12+12,3,negative,10,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10512,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=10,-5.449652777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,10517.44965277777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,11247.82810088734567901234567901234567901234567901234567901234567901234567901234567901234567901234568,1405.97851261091820987654320987654320987654320987654320987654320987654320987654320987654320987654321,9841.84958827642746913580246913580246913580246913580246913580246913580246913580246913580246913580247,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0178|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+12+12|d=3|q=negative:10,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0179,bound_composite_rows,color_triad[3+3+3],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+3,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,972,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,1215.00,-243.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0179|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+3+3|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0180,bound_composite_rows,color_triad[3+3+4],OCTET_COMPOSITE,three_owner_color_closure,3+3+4,3,positive,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,1224,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,0.1032986111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1223.896701388888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,1232.395984037422839506172839506172839506172839506172839506172839506172839506172839506172839506172839,154.0494980046778549382716049382716049382716049382716049382716049382716049382716049382716049382716049,1078.346486032744984567901234567901234567901234567901234567901234567901234567901234567901234567901234,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0180|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+3+4|d=3|q=positive:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0181,bound_composite_rows,color_triad[3+3+6],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+6,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,1944,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,2430.00,-486.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0181|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+3+6|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0182,bound_composite_rows,color_triad[3+3+8],OCTET_COMPOSITE,three_owner_color_closure,3+3+8,3,positive,2,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2952,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,0.3914930555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,2951.608506944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,2992.603069540895061728395061728395061728395061728395061728395061728395061728395061728395061728395062,374.0753836926118827160493827160493827160493827160493827160493827160493827160493827160493827160493828,2618.527685848283179012345679012345679012345679012345679012345679012345679012345679012345679012345679,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0182|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+3+8|d=3|q=positive:2,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0183,bound_composite_rows,color_triad[3+3+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+9,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,3564,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,4455.00,-891.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0183|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+3+9|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0184,bound_composite_rows,color_triad[3+3+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+12,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,5832,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,7290.00,-1458.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0184|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+3+12|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0185,bound_composite_rows,color_triad[3+4+4],OCTET_COMPOSITE,three_owner_color_closure,3+4+4,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,1476,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,0.9075520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,1475.092447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1475.092447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,184.3865559895833333333333333333333333333333333333333333333333333333333333333333333333333333333333334,1290.705891927083333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0185|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+4|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0186,bound_composite_rows,color_triad[3+4+6],OCTET_COMPOSITE,three_owner_color_closure,3+4+6,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2196,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.1853298611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,2196.185329861111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,2211.436616874035493827160493827160493827160493827160493827160493827160493827160493827160493827160493,276.4295771092544367283950617283950617283950617283950617283950617283950617283950617283950617283950616,1935.007039764781057098765432098765432098765432098765432098765432098765432098765432098765432098765431,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0186|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+6|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0188,bound_composite_rows,color_triad[3+4+9],OCTET_COMPOSITE,three_owner_color_closure,3+4+9,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3816,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.3220486111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,3816.322048611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,3842.824285059799382716049382716049382716049382716049382716049382716049382716049382716049382716049381,480.3530356324749228395061728395061728395061728395061728395061728395061728395061728395061728395061726,3362.471249427324459876543209876543209876543209876543209876543209876543209876543209876543209876543209,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0188|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+9|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0189,bound_composite_rows,color_triad[3+4+12],OCTET_COMPOSITE,three_owner_color_closure,3+4+12,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6084,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.5134548611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111109,6084.513454861111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,6126.767020519868827160493827160493827160493827160493827160493827160493827160493827160493827160493824,765.845877564983603395061728395061728395061728395061728395061728395061728395061728395061728395061728,5360.921142954885223765432098765432098765432098765432098765432098765432098765432098765432098765432096,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0189|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+12|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0191,bound_composite_rows,color_triad[3+6+8],OCTET_COMPOSITE,three_owner_color_closure,3+6+8,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3924,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.3311631944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444443,3924.331163194444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,3951.583462938850308641975308641975308641975308641975308641975308641975308641975308641975308641975306,493.9479328673562885802469135802469135802469135802469135802469135802469135802469135802469135802469132,3457.635530071494020061728395061728395061728395061728395061728395061728395061728395061728395061728392,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0191|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+6+8|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0192,bound_composite_rows,color_triad[3+6+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+9,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4536,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-2268.00,6804.00,6945.749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,868.2187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,6077.531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0192|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+6+9|d=0|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0193,bound_composite_rows,color_triad[3+6+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6804,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-3402.00,10206.00,10418.62500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1302.32812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9116.29687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0193|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+6+12|d=0|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0194,bound_composite_rows,color_triad[3+8+8],OCTET_COMPOSITE,three_owner_color_closure,3+8+8,3,negative,3,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4932,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.8919270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,4932.891927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5035.660508897569444444444444444444444444444444444444444444444444444444444444444444444444444444444442,629.4575636121961805555555555555555555555555555555555555555555555555555555555555555555555555555555552,4406.202945285373263888888888888888888888888888888888888888888888888888888888888888888888888888888886,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0194|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+8+8|d=3|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
