candidate_id,bin,route_class,partition,depth,sign,q_abs,operator_class,closure_status,M_native,qA_source_support,category,pdg_anchor,sam_role,sub_role,sealed_cr_reference,notes
QP093A-0156,bound_composite_rows,three_owner_color_closure,2+2+9,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3204,3202.029947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0157,bound_composite_rows,three_owner_color_closure,2+2+12,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5472,5468.635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0158,bound_composite_rows,three_owner_color_closure,2+3+3,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,792,797.5673044463734567901234567901234567901234567901234567901234567901234567901234567901234567901234565,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0159,bound_composite_rows,three_owner_color_closure,2+3+4,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,1044,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0160,bound_composite_rows,three_owner_color_closure,2+3+6,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,1764,1776.399905357831790123456790123456790123456790123456790123456790123456790123456790123456790123456790,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0161,bound_composite_rows,three_owner_color_closure,2+3+8,3,positive,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,2772,2791.014434437692901234567901234567901234567901234567901234567901234567901234567901234567901234567900,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0162,bound_composite_rows,three_owner_color_closure,2+3+9,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3384,3407.787573543595679012345679012345679012345679012345679012345679012345679012345679012345679012345678,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0163,bound_composite_rows,three_owner_color_closure,2+3+12,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5652,5691.730309003665123456790123456790123456790123456790123456790123456790123456790123456790123456790121,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0164,bound_composite_rows,three_owner_color_closure,2+4+4,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,1296,1305.110134548611111111111111111111111111111111111111111111111111111111111111111111111111111111111111,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0165,bound_composite_rows,three_owner_color_closure,2+4+6,0,negative,2,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,2016,2895.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0166,bound_composite_rows,three_owner_color_closure,2+4+8,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3024,3022.140625,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0167,bound_composite_rows,three_owner_color_closure,2+4+9,0,negative,2,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,3636,5222.541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0168,bound_composite_rows,three_owner_color_closure,2+4+12,0,negative,2,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,5904,8480.166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666668,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0169,bound_composite_rows,three_owner_color_closure,2+6+6,3,negative,4,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,2736,2812.644145447530864197530864197530864197530864197530864197530864197530864197530864197530864197530865,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0170,bound_composite_rows,three_owner_color_closure,2+6+8,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3744,3796.503423996913580246913580246913580246913580246913580246913580246913580246913580246913580246913581,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0171,bound_composite_rows,three_owner_color_closure,2+6+9,3,negative,4,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,4356,4478.025547357253086419753086419753086419753086419753086419753086419753086419753086419753086419753087,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0172,bound_composite_rows,three_owner_color_closure,2+6+12,3,negative,4,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,6624,6809.559510030864197530864197530864197530864197530864197530864197530864197530864197530864197530864199,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0173,bound_composite_rows,three_owner_color_closure,2+8+8,0,negative,4,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,4752,7733.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0174,bound_composite_rows,three_owner_color_closure,2+8+9,3,negative,6,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5364,5589.318847656250000000000000000000000000000000000000000000000000000000000000000000000000000000000002,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0175,bound_composite_rows,three_owner_color_closure,2+8+12,3,negative,6,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,7632,7952.587890625000000000000000000000000000000000000000000000000000000000000000000000000000000000000003,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0176,bound_composite_rows,three_owner_color_closure,2+9+9,3,negative,7,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5976,6268.842080198688271604938271604938271604938271604938271604938271604938271604938271604938271604938270,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0177,bound_composite_rows,three_owner_color_closure,2+9+12,3,negative,7,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,8244,8647.980941960841049382716049382716049382716049382716049382716049382716049382716049382716049382716048,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0178,bound_composite_rows,three_owner_color_closure,2+12+12,3,negative,10,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,10512,11247.82810088734567901234567901234567901234567901234567901234567901234567901234567901234567901234568,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0179,bound_composite_rows,three_owner_color_closure,3+3+3,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,972,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0180,bound_composite_rows,three_owner_color_closure,3+3+4,3,positive,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,1224,1232.395984037422839506172839506172839506172839506172839506172839506172839506172839506172839506172839,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0181,bound_composite_rows,three_owner_color_closure,3+3+6,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,1944,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0182,bound_composite_rows,three_owner_color_closure,3+3+8,3,positive,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,2952,2992.603069540895061728395061728395061728395061728395061728395061728395061728395061728395061728395062,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0183,bound_composite_rows,three_owner_color_closure,3+3+9,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,3564,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0184,bound_composite_rows,three_owner_color_closure,3+3+12,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,5832,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0185,bound_composite_rows,three_owner_color_closure,3+4+4,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,1476,1475.092447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0186,bound_composite_rows,three_owner_color_closure,3+4+6,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,2196,2211.436616874035493827160493827160493827160493827160493827160493827160493827160493827160493827160493,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0187,bound_composite_rows,three_owner_color_closure,3+4+8,0,positive,1,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,3204,2150.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0188,bound_composite_rows,three_owner_color_closure,3+4+9,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3816,3842.824285059799382716049382716049382716049382716049382716049382716049382716049382716049382716049381,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0189,bound_composite_rows,three_owner_color_closure,3+4+12,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,6084,6126.767020519868827160493827160493827160493827160493827160493827160493827160493827160493827160493824,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0190,bound_composite_rows,three_owner_color_closure,3+6+6,0,negative,3,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,2916,4465.124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0191,bound_composite_rows,three_owner_color_closure,3+6+8,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3924,3951.583462938850308641975308641975308641975308641975308641975308641975308641975308641975308641975306,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0192,bound_composite_rows,three_owner_color_closure,3+6+9,0,negative,3,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,4536,6945.749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0193,bound_composite_rows,three_owner_color_closure,3+6+12,0,negative,3,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,6804,10418.62500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0194,bound_composite_rows,three_owner_color_closure,3+8+8,3,negative,3,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,4932,5035.660508897569444444444444444444444444444444444444444444444444444444444444444444444444444444444442,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0195,bound_composite_rows,three_owner_color_closure,3+8+9,3,negative,5,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5544,5738.090705777391975308641975308641975308641975308641975308641975308641975308641975308641975308641974,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0196,bound_composite_rows,three_owner_color_closure,3+8+12,3,negative,5,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,7812,8085.491449049961419753086419753086419753086419753086419753086419753086419753086419753086419753086418,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0197,bound_composite_rows,three_owner_color_closure,3+9+9,0,negative,6,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,6156,11221.87500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0198,bound_composite_rows,three_owner_color_closure,3+9+12,0,negative,6,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,8424,15356.25000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0199,bound_composite_rows,three_owner_color_closure,3+12+12,0,negative,9,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,10692,22720.500000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0200,bound_composite_rows,three_owner_color_closure,4+4+4,0,positive,1,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,1728,1159.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0201,bound_composite_rows,three_owner_color_closure,4+4+6,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,2448,2446.494791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0202,bound_composite_rows,three_owner_color_closure,4+4+8,3,positive,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3456,3503.535300925925925925925925925925925925925925925925925925925925925925925925925925925925925925925927,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0203,bound_composite_rows,three_owner_color_closure,4+4+9,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,4068,4065.498697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0204,bound_composite_rows,three_owner_color_closure,4+4+12,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,6336,6332.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0205,bound_composite_rows,three_owner_color_closure,4+6+6,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,3168,3212.425974151234567901234567901234567901234567901234567901234567901234567901234567901234567901234568,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0206,bound_composite_rows,three_owner_color_closure,4+6+8,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,4176,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0207,bound_composite_rows,three_owner_color_closure,4+6+9,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,4788,4855.143801842206790123456790123456790123456790123456790123456790123456790123456790123456790123456791,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0208,bound_composite_rows,three_owner_color_closure,4+6+12,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,7056,7154.948760609567901234567901234567901234567901234567901234567901234567901234567901234567901234567902,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0209,bound_composite_rows,three_owner_color_closure,4+8+8,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5184,5256.697048611111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0210,bound_composite_rows,three_owner_color_closure,4+8+9,0,negative,4,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,5796,9431.916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666669,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0211,bound_composite_rows,three_owner_color_closure,4+8+12,0,negative,4,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,8064,13122.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0212,bound_composite_rows,three_owner_color_closure,4+9+9,3,negative,5,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,6408,6632.338607976466049382716049382716049382716049382716049382716049382716049382716049382716049382716048,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0213,bound_composite_rows,three_owner_color_closure,4+9+12,3,negative,5,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,8676,8979.739351249035493827160493827160493827160493827160493827160493827160493827160493827160493827160492,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0214,bound_composite_rows,three_owner_color_closure,4+12+12,3,negative,8,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,10944,11556.87461419753086419753086419753086419753086419753086419753086419753086419753086419753086419753087,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0215,bound_composite_rows,three_owner_color_closure,6+6+6,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,3888,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0216,bound_composite_rows,three_owner_color_closure,6+6+8,3,positive,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,4896,4963.341676311728395061728395061728395061728395061728395061728395061728395061728395061728395061728395,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0217,bound_composite_rows,three_owner_color_closure,6+6+9,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,5508,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0218,bound_composite_rows,three_owner_color_closure,6+6+12,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,7776,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0219,bound_composite_rows,three_owner_color_closure,6+8+8,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,5904,5900.369791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0220,bound_composite_rows,three_owner_color_closure,6+8+9,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,6516,6607.376151379243827160493827160493827160493827160493827160493827160493827160493827160493827160493828,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0221,bound_composite_rows,three_owner_color_closure,6+8+12,3,negative,2,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,8784,8907.181110146604938271604938271604938271604938271604938271604938271604938271604938271604938271604940,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0222,bound_composite_rows,three_owner_color_closure,6+9+9,0,negative,3,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,7128,10914.75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0223,bound_composite_rows,three_owner_color_closure,6+9+12,0,negative,3,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,9396,14387.62500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0224,bound_composite_rows,three_owner_color_closure,6+12+12,0,negative,6,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,11664,21262.50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0225,bound_composite_rows,three_owner_color_closure,8+8+8,0,positive,2,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,6912,4088.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0226,bound_composite_rows,three_owner_color_closure,8+8+9,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,7524,7519.373697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0227,bound_composite_rows,three_owner_color_closure,8+8+12,3,neutral,0,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,9792,9785.979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0228,bound_composite_rows,three_owner_color_closure,8+9+9,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,8136,8193.191400221836419753086419753086419753086419753086419753086419753086419753086419753086419753086416,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0229,bound_composite_rows,three_owner_color_closure,8+9+12,3,negative,1,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,10404,10477.13413568190586419753086419753086419753086419753086419753086419753086419753086419753086419753086,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0230,bound_composite_rows,three_owner_color_closure,8+12+12,3,negative,4,OCTET_COMPOSITE,CLOSED_THREE_OWNER_WRITE,12672,13026.98341049382716049382716049382716049382716049382716049382716049382716049382716049382716049382717,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0231,bound_composite_rows,three_owner_color_closure,9+9+9,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,8748,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0232,bound_composite_rows,three_owner_color_closure,9+9+12,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,11016,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
QP093A-0233,bound_composite_rows,three_owner_color_closure,9+12+12,0,negative,3,GROUND_BARYON_3BODY,CLOSED_THREE_OWNER_WRITE,13284,20341.12499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,COMPOSITE_UNANCHORED,,three_owner_color_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0234,bound_composite_rows,three_owner_color_closure,12+12+12,0,neutral,0,GROUND_BARYON_3BODY,REJECT_NEGATIVE_OBSERVED_SURFACE,15552,0,REJECTED,,rejected_by_CR252,REJECT_NEGATIVE_OBSERVED_SURFACE,CR252 filtering,closure_status=REJECT_NEGATIVE_OBSERVED_SURFACE
